,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,Ranking_Overall
3,3,3,3,193080,De Gea,27,Spain,91,93,Manchester United,72.0,260.0,Right,4.0,3.0,1.0,Medium/ Medium,Lean,GK,1.0,2011,,2020-01-01,6.4,168.0,17.0,13.0,21.0,50.0,13.0,18.0,21.0,19.0,51.0,42.0,57.0,58.0,60.0,90.0,43.0,31.0,67.0,43.0,64.0,12.0,38.0,30.0,12.0,68.0,40.0,68.0,15.0,21.0,13.0,90.0,85.0,87.0,88.0,94.0,138.6,1.0
5,5,5,5,183277,E. Hazard,27,Belgium,91,91,Chelsea,93.0,340.0,Right,4.0,4.0,4.0,High/ Medium,Normal,LF,10.0,2012,,2020-01-01,5.8,163.0,81.0,84.0,61.0,89.0,80.0,95.0,83.0,79.0,83.0,94.0,94.0,88.0,95.0,90.0,94.0,82.0,56.0,83.0,66.0,80.0,54.0,41.0,87.0,89.0,86.0,91.0,34.0,27.0,22.0,11.0,12.0,6.0,8.0,8.0,172.1,2.0
6,6,6,6,177003,L. Modrić,32,Croatia,91,91,Real Madrid,67.0,420.0,Right,4.0,4.0,4.0,High/ High,Lean,RCM,10.0,2012,,2020-01-01,5.8,146.0,86.0,72.0,55.0,93.0,76.0,90.0,85.0,78.0,88.0,93.0,80.0,72.0,93.0,90.0,94.0,79.0,68.0,89.0,58.0,82.0,62.0,83.0,79.0,92.0,82.0,84.0,60.0,76.0,73.0,13.0,9.0,7.0,14.0,9.0,137.4,3.0
8,8,8,8,155862,Sergio Ramos,32,Spain,91,91,Real Madrid,51.0,380.0,Right,4.0,3.0,3.0,High/ Medium,Normal,RCB,15.0,2005,,2020-01-01,6.0,181.0,66.0,60.0,91.0,78.0,66.0,63.0,74.0,72.0,77.0,84.0,76.0,75.0,78.0,85.0,66.0,79.0,93.0,84.0,83.0,59.0,88.0,90.0,60.0,63.0,75.0,82.0,87.0,92.0,91.0,11.0,8.0,9.0,7.0,11.0,104.6,4.0
13,13,13,13,168542,David Silva,32,Spain,90,90,Manchester City,60.0,285.0,Left,4.0,2.0,4.0,High/ Medium,Normal,LCM,21.0,2010,,2020-01-01,5.8,148.0,84.0,76.0,54.0,93.0,82.0,89.0,82.0,77.0,87.0,94.0,70.0,64.0,92.0,90.0,90.0,72.0,64.0,78.0,52.0,75.0,57.0,50.0,89.0,92.0,75.0,93.0,59.0,53.0,29.0,6.0,15.0,7.0,6.0,12.0,111.0,5.0
21,21,21,21,179813,E. Cavani,31,Uruguay,89,89,Paris Saint-Germain,60.0,200.0,Right,4.0,4.0,3.0,High/ High,Lean,LS,21.0,2013,,2020-01-01,6.1,170.0,70.0,89.0,89.0,78.0,90.0,80.0,77.0,76.0,52.0,82.0,75.0,76.0,77.0,91.0,59.0,87.0,88.0,92.0,78.0,79.0,84.0,48.0,93.0,77.0,85.0,82.0,52.0,45.0,39.0,12.0,5.0,13.0,13.0,10.0,111.0,6.0
24,24,24,24,138956,G. Chiellini,33,Italy,89,89,Juventus,27.0,215.0,Left,4.0,3.0,2.0,Medium/ High,Normal,LCB,3.0,2005,,2020-01-01,6.2,187.0,58.0,33.0,83.0,59.0,45.0,58.0,60.0,31.0,59.0,57.0,63.0,75.0,54.0,82.0,55.0,78.0,89.0,65.0,89.0,49.0,92.0,88.0,28.0,50.0,50.0,84.0,93.0,93.0,90.0,3.0,3.0,2.0,4.0,3.0,44.6,7.0
31,31,31,31,190460,C. Eriksen,26,Denmark,88,91,Tottenham Hotspur,73.5,205.0,Right,3.0,5.0,4.0,High/ Medium,Lean,CAM,10.0,2013,,2020-01-01,5.11,168.0,88.0,80.0,52.0,91.0,77.0,84.0,86.0,87.0,88.0,91.0,75.0,73.0,79.0,88.0,81.0,84.0,50.0,92.0,58.0,89.0,46.0,56.0,83.0,91.0,67.0,88.0,59.0,57.0,22.0,9.0,14.0,7.0,7.0,6.0,141.5,8.0
39,39,39,39,164240,Thiago Silva,33,Brazil,88,88,Paris Saint-Germain,24.0,165.0,Right,4.0,3.0,2.0,Medium/ High,Normal,RCB,2.0,2012,,2020-01-01,6.0,181.0,60.0,38.0,81.0,80.0,63.0,62.0,61.0,64.0,80.0,80.0,70.0,72.0,68.0,82.0,68.0,71.0,90.0,74.0,82.0,68.0,76.0,89.0,59.0,72.0,60.0,81.0,88.0,89.0,85.0,9.0,12.0,5.0,9.0,10.0,44.4,9.0
46,46,46,46,193041,K. Navas,31,Costa Rica,87,87,Real Madrid,30.5,195.0,Right,3.0,3.0,1.0,Medium/ Medium,Normal,GK,1.0,2014,,2020-01-01,6.1,176.0,11.0,15.0,11.0,30.0,11.0,16.0,11.0,15.0,37.0,19.0,54.0,53.0,60.0,84.0,61.0,21.0,74.0,39.0,75.0,13.0,32.0,20.0,16.0,68.0,25.0,67.0,28.0,14.0,14.0,90.0,81.0,75.0,82.0,90.0,62.5,10.0
